Welcome to UCR's Graduate Division. ,"UCR’s commitment to our students is seen in programs such as Grad Success, which provides professional development opportunities for all students at the graduate level. You will see, for example, programs aimed at helping to improve teaching skills as well as programs to help with writing skills.   ",https://graduate.ucr.edu/about-us
Postdoctoral Studies,"Welcome to the University of California, Riverside! The campus has a lively community of over 200 postdocs working in diverse disciplines. Postdoctoral Scholars are automatically members of the Riverside Postdoc Association (RPA), which is an active community that seeks to engage with postdocs to improve and promote their welfare and interests living in Riverside and working at UCR.",https://graduate.ucr.edu/postdoctoral-studies
Graduate Advisor Resources,Graduate Advisor Definition and Expectations  The Graduate Advisor is the official representative of the Graduate Dean in matters affecting graduate students of the Advisor's academic unit.   Graduate Advisors have a shared objective to enroll students of high potential whose interests and abilities are compatible with the graduate program and to guide students to successful completion of the academic program.   There should be a close working relationship between the Graduate Advisor and the Graduate Division.,https://graduate.ucr.edu/graduate-advisor
Regulations and Procedures,"A manual to be used by graduate students, staff, and faculty to review and understand regulations relating to graduate students. Information regarding regulations administrated by Graduate Academic Affairs is included. Procedures and deadlines are outlined for each regulation.",https://graduate.ucr.edu/regulations-and-procedures
International Affairs,The World at UCR,https://international.ucr.edu/document/change-status-instructions
International Affairs,The World at UCR,https://international.ucr.edu/document/opt-faqs
International Affairs,The World at UCR,https://international.ucr.edu/document/opt-workshop
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/deferment-form-instructions
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/annual-research-progress-evaluation-arpe-chass
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/annual-research-progress-evaluation-arpe-stem
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/academic-integrity-flowchart
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/de-instructions
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/written-exam-memo-sample
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/postdoc-annual-review
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/academic-integrity-form
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/postdoc-appt-letter-2023
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/downtownriversideparkingmappdf
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/university-information-kiosk-directions
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/instrforsectionbreakspdf
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/sampleabstractdoc
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/samplemanuscriptcoverpagedoc
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/samplesignaturepagemasterdoc
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/samplesignaturepagedoc
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/samplecopyrightdoc
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/latex-one-chair-0
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/latex-cochairs-0
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/samplemarginspdf
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/sampletitlepagedoc
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/dissertationthesistemplatewithlandscapetabledocx
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/previouslypublishedmaterialacknowlegmentdocx
Graduate Division,Promoting Graduate Education,https://graduate.ucr.edu/document/dissertationthesistemplatedocx
Inclusivity,"The UC Riverside Recreation department is committed to making our facilities, programs and services inclusive and welcoming to all UC Riverside community members. We promise to create spaces that affirm, support and welcome all Highlanders, from all backgrounds, abilities and fitness levels. ",https://recreation.ucr.edu/inclusivity
Contact Us,"For general questions or comments, please contact us at RecInfo@ucr.edu or call (951) 827-5738.",https://recreation.ucr.edu/contact-us
SRC Child Care,"Located in the Student Recreation Center North Conference Room in between the front counter and the racquet ball courts. We offer a wide variety of educational games, activities and services designed to keep your child engaged and happy whilst you exercise and take part in SRC programs. Our talented staff have passed an extensive background check, are CPR/First-Aid certified and are trained extensively to provide a safe, welcoming and nurturing environment for your children. ",https://recreation.ucr.edu/youth-programs/src-child-care
Outdoor Gear Rentals,"Snowboards, surfboards and camping equipment – we’ll outfit you for an extraordinary day on the slopes, in the water or at the campsite. The UCR Student Recreation Center's Outdoor Excursions Shop has an extensive library of geographical maps and outdoor gear for your next adventure! Students, staff or community members – rental equipment is available to anyone age 18 and over with a valid ID. UCR students must show a current UCR ID at the time of reservation or rental. Non-UCR students must show a valid government-issued ID. A client can only rent two like items at a time.",https://recreation.ucr.edu/outdoor-gear-rentals
LOCKERS/LOST and FOUND,Note: The Recreation department is not responsible for items left overnight. Lockers are for day use only and overnight locks will be cut and discarded. Contents from overnight lockers will be placed in lost and found.,https://recreation.ucr.edu/lockerslost-and-found
SRC North,"Reservation Fees Room rental rates are waived for registered student organizations, however, other fees may apply. Campus departments and off campus groups are responsible for facility rental and other applicable charges.",https://recreation.ucr.edu/src-north
SRC South,"Reservation Fees Room rental rates are waived for registered student organizations, however, other fees may apply. Campus departments and off campus groups are responsible for facility rental and other applicable charges.",https://recreation.ucr.edu/src-south
Youth Programs,"Youth Programs provide a healthy and safe lifestyle using positive experiences, sports, activities, games and educational instruction. Our programming instructs and shapes essential skills including teamwork, leadership, adaptability, flexibility, conflict resolution, brainstorming, creativity, social skills, attention-span, resilience, confidence and many more.",https://recreation.ucr.edu/youth-programs
Facilities,"The UC Riverside Student Recreation Center (SRC) features state-of–the-art weight and cardio equipment, a rock wall and boulder (The Rock), a recreational/lap swimming pool, a spa, a Multi-Activity Court (MAC) Gym, our Arena lower and upper courts, five Multi-Purpose Rooms (MPR), tennis, racquetball and squash courts, an indoor track, a classroom kitchen, conference and training rooms, Glen Mor fields, the Blaine Sports Complex, and our amazing Challenge Course. ",https://recreation.ucr.edu/facilities
Cooking Well,"Participants of all skill levels are welcome to the SRC cooking demonstrations, located in the Classroom Kitchen. Our kitchen is fully equipped with the tools necessary for our chef to improve your personal wellness through any of our healthy cooking classes. With the help of Chef Val, you will pick up valuable cooking techniques. So join us for our next event, because We're Cooking Well and eating better!",https://recreation.ucr.edu/cooking-well
FitWell,*/ /*-->*/ FitWell is a SRC fitness program that fosters a healthy lifestyle and lifelong wellness. Access group fitness classes and choose from more than 100 cardio machines featuring TVs and iPod/iCloud syncing. Visit the UCR Student Recreation Center and challenge yourself in any of our free group fitness class and learn from our certified personal trainers!  ,https://recreation.ucr.edu/fitwell
Outdoor Excursions,"Learn skills, meet friends, reduce stress, promote inclusion and sustainability, and feed your inner desire to explore through our outdoor community.",https://recreation.ucr.edu/outdoor-excursions
Competitive Sports,"Whether you are a seasoned athlete or a newcomer to competitive sports, there is a spot for you! We offer traditional team sports through Intramural Sports such as soccer, flag football, volleyball, basketball and softball; but also events such as tennis, badminton and beach volleyball. With Sport Clubs, you will get the opportunity to travel and compete against other schools. Whether you’re a star athlete searching for competition, or a newcomer in search of a good time, come sign up for a team and get in the game!",https://recreation.ucr.edu/competitive-sports
Awards,*/ /*-->*/ 2022 C&I Rooftop Project of the Year - Read more details here. 2017 NIRSA – 2017 Outstanding Sports Facility -,https://recreation.ucr.edu/awards
Activity Classes,"Practice judo throws, salsa moves, and karate kicks in our fun recreation activity classes. Learn from expert instructors in classes suitable for all levels. Don’t forget, you can register in person at the SRC front counter or online. ",https://recreation.ucr.edu/activity-classes
Rec Governing Board,"The Recreation Facilities Governing Board is an advisory board to the Chancellor and is comprised of undergraduate and graduate students. The board is charged with oversight of operational policies and approval of the annual budget and facility usage fees. Other responsibilities include representing student concerns, issues and ideas to the Recreation Department administration, and to serve as a liaison to ASUCR and GSA on matters relevant to campus recreation.",https://recreation.ucr.edu/rec-governing-board
History,"Recreation within the UC Riverside campus emerged in the 1970’s when Butch Mayo, the UCR recreation intramural director, introduced the Intramural Sports",https://recreation.ucr.edu/history
Programs,"Recreation offers outdoor trips, SCUBA certifications, cooking demos, team sports, fitness classes, personal training, chair massages, dance, martial arts, swim lessons and workouts, youth summer camps, rock climbing, and life skills workshops. Our programs, services and events at UC Riverside Recreation is available to all Highlanders.",https://recreation.ucr.edu/programs
Memberships,"If you’re a UCR student, you’re already a member! The cost of your gym membership is included in your UCR tuition, which dates back to two student referendums passed in 1990 (currently adjusted to $20 per quarter) and in 2010 ($149 per quarter). We are conveniently located on campus and offer a wide array of amenities and services. For further information, please contact Andrea Wood at andrea.wood@ucr.edu.",https://recreation.ucr.edu/memberships
Camp Highlander,"The award-winning year-round Camp Highlander is a camp experience like no other. Camp Highlander offers indoor and outdoor traditional camp activities, leadership, STEM and sports which focus on essential skill development, learning and fun. At Camp Highlander we celebrate play and fun learning. We provide a broad academic focus combining engaging activities with STEM elements including Astronomy, Neuroscience and Earth Sciences. Through our collaboration with NASA and its GLOBE program we strive to support our youth on a journey to becoming citizen scientists.",https://recreation.ucr.edu/youth-programs/camp-highlander
Custom Excursions,"Take your pick from either California or Arizona hotspots, and leave the rest to us. Each excursion is customized to suit your group’s level and interest. We'll plan, design, provide transportation, guided instruction and most equipment items for your group of 8-10 people. Pricing is based on destination and activities. Most trips accommodate ages 17+, but we can also create youth excursions for ages 13-17.",https://recreation.ucr.edu/outdoor-excursions/custom-excursions
Outdoor Events,"Join us on an outdoor adventure as we challenge ourselves, learn new skills, strengthen relationships, promote diversity and sustainability, and feed our inner desire to explore! OE offers fun-filled road trips to some of the most beautiful places in the western US! For water trips, you must be able to swim. Swim lessons are available at the SRC Pool. Sign up for a trip at the OE Shop today and return with stories to share, memories to relive, photos to exchange, and friends that will last a lifetime.",https://recreation.ucr.edu/outdoor-excursions/outdoor-trips
Hours,"The UC Riverside Recreation department manages the hours and operation of the UCR Student Recreation Center. Please see the UCR holidays/campus closures for planned campus closures. The Recreation department strives to offer UCR students the best physical and active lifestyle we can, check our hours during some of our campus closures for a modified schedule.",https://recreation.ucr.edu/hours
Scuba & Certifications,"Earn nationally recognized certifications through the UCR Recreation Outdoor Excursions program. Our trainings are open to everyone, conveniently located at the SRC for registration, and considerably more affordable than anywhere else in Southern California! Contact us at oe@ucr.edu, (951) 827-7040 for more information.",https://recreation.ucr.edu/outdoor-excursions/scuba-certifications
Group Fitness Class Schedule,"From yoga and BOSU, to cycling and Zumba - our fitness classes are the perfect way to get fit, make friends and shake it up. Group fitness classes are included in your SRC membership (with exception to clinics) and there is no additional cost to participate. Rec It at the SRC today! NOTE: We are open to all UCR students, as well as faculty and staff SRC Members. Registration is required for all classes. Please see the schedule for more information.",https://recreation.ucr.edu/fitwell/group-fitness-classes
FitWell Equipment Info,"Your training options are endless at the UC Riverside Student Rec Center! Strengthen every muscle group in our 21,000-square-foot, two-story weight room. Choose from more than 100 cardio machines featuring TVs and iPod/iCloud syncing. Multiple machines and ample equipment means you never wait to lift, climb or run.",https://recreation.ucr.edu/fitwell/fitwell-equipment-info
Personal Training,"Reach your fitness goals faster. Our certified personal trainers can design an inspiring personalized fitness program just for you. Whether your goal is weight loss, stress reduction, increased strength or overall wellness – our trainers can help. Benefit from their motivational power and expert advice on exercise, nutrition, flexibility, strength training and more. ",https://recreation.ucr.edu/fitwell/personal-training
Drowning Prevention Resources,"Drowning is a leading cause of injury-related deaths (especially among children under the age of five). Each year, near-drowning incidents result in life-long disabilities. The University of California, Riverside has put together a list of resources to help prevent the cause of drowning accidents.",https://recreation.ucr.edu/aquatics/drowning-prevention-resources
Photography Policy,"  Photography Policy Our staff works hard to maintain a beautiful setting for your casual and special event photos. Because we are largely self-funded, admission donations and photo shoot fees enable us to recover some of our costs for staffing, maintenance, and operation. We welcome personal photography of plants and nature and hope you will share your photos with others to enjoy. Individual photographers are not charged a fee, but we encourage you to make an admission donation at the Gardens entrance.",https://gardens.ucr.edu/information/photography-policy
Edible Flowers & Herbs Class,"Presented by Jean Weiss Edible flowers & Herbs Class Presentation, pinch & sniff activity, and edible flowers & herbs refreshments",https://gardens.ucr.edu/news/2023/04/08/edible-flowers-herbs-class
Dome Replacement Project,"We are delighted that Jacqueline Norman, UCR's campu",https://gardens.ucr.edu/director-updates/2022/11/28/dome-replacement-project
Support the UCRBG Dome Project, ,https://gardens.ucr.edu/director-updates/2023/03/30/support-ucrbg-dome-project
Monstera Care,UCRBG horticulturalist Lois Whyde was consulted for,https://gardens.ucr.edu/director-updates/2022/12/06/monstera-care
Volunteer with us!,"Volunteers are essential to the success of the Gardens! The UCR Botanic Gardens would not be viable without the donation of time and talent by our many volunteers. If you are interested in learning how you can get involved in the maintenance and upkeep of the Gardens and/or help with our events and activities, continue reading!  ",https://gardens.ucr.edu/volunteer
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2023/02/27
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/04/08
Volunteer Orientation Sessions,  We depend on our volunteers! The UCR Botanic Gardens would not be viable without the donation of time and talent by our many volunteers. Volunteer Orientation Sessions are held the second Tuesday of each month at 9am and the first Sunday of every month at 12pm in the Gardens Meeting Room.,https://gardens.ucr.edu/volunteer/orientation
Rentals,"  Meeting Room The UCRBG Meeting Room and patio are used for official Gardens activities and programs, including lectures, workshops, member events, and special events such as plant sales and fundraisers. The Meeting Room may be also rented by UCR and outside groups whose purpose is compatible with the mission of the UCR Botanic Gardens. In order to protect our collection and facilities, the Gardens lawn is not available for rental, nor do we permit private parties, weddings, or receptions at this time.",https://gardens.ucr.edu/rentals
UCRBG California Native Plants Video Series,Welcome to the UC Riverside Botanic Gardens California Native Plants Video Series.,https://gardens.ucr.edu/ucrbg-california-native-plants-video-series
Tour the Gardens,   ,https://gardens.ucr.edu/tours
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/06/10
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/05/06
Friends of the UCR Botanic Gardens,Friends of the UCR Botanic Gardens Memberships Join or Renew Today!   Online Application     Mail-in Application (PDF)  ,https://gardens.ucr.edu/friends
Rose pruning demonstration,"Every January the public is invited to the UCR Botanic Gardens to attend the annual Rose Pruning Demonstration, which takes place in one of our Rose Gardens. Botanic Gardens staff, volunteers and local experts demonstrate how to prune hybrid tea, floribunda, miniature roses and climbers, and are eager to answer questions and teach guests how to prune roses. Come out and learn how to take care of your roses, and you may even win a raffle prize.",https://gardens.ucr.edu/events/rosepruning
Spotlight on the interactive Botanic Gardens GIS Map, ,https://gardens.ucr.edu/news/2023/01/20/spotlight-interactive-botanic-gardens-gis-map
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2022/11/28
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2022/11/17
Plant Sales,For over four decades the UCR Botanic Gardens has hosted the largest plant sale events in the Inland Empire. These events were redesigned to focus on plants propagated from our own unique collection and bring in local vendors to broaden the selection of plants suitable for the inland region.,https://gardens.ucr.edu/events/plant-sales
Primavera in the Gardens, ,https://gardens.ucr.edu/events/primavera
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2023/03/16
Twilight Tours in the Gardens,"Several times during the summer, typically July and August, Gardens staff and docents lead after-hours Twilight Tours of the Botanic Gardens. This is the perfect time to enjoy the Gardens in the cool of early evening as the sun is setting and wildlife is beginning to stir. Light refreshments are served following the tour to add to your enjoyment. These events usually fill quickly and have a waiting list, so be sure to check our calendar often. Please wear appropriate footwear.",https://gardens.ucr.edu/events/twilight
Members Annual Meeting,"Friends members are invited each June to attend the Members-only Annual Meeting and reception, hosted by the Director and Gardens staff, where they are presented with an overview of the past year in the UCR Botanic Gardens illustrated by beautiful photos of the Gardens. New garden installations, facility improvements, educational and outreach activities, and fundraising events are reviewed, along with a budget summary including a recap of how membership and donor funds have been used. Future goals, including short and long term plans, are presented as well.",https://gardens.ucr.edu/events/members_annual_meeting
Bird Walk & Breakfast,"  The UCR campus is a bird hotspot for both permanent residents and seasonal migrating species (see ebird.org). The UCR Botanic Gardens hosts periodic early morning bird walks in the Gardens, timed for ideal sightings and led by birding experts from the UCR faculty and staff. Walks are followed by a continental breakfast where participants share sightings and observations and learn more about the local avifauna.",https://gardens.ucr.edu/events/birdwalk
Art in the Gardens,"Every November the UCR Botanic Gardens hosts an outreach event where curated items from local artisans are offered for sale. Come spend a pleasant afternoon strolling through Alder Canyon, where California artists and craftspersons are showcased representing a variety of media including ceramics, jewelry, mosaics, metal work, fiber arts, wood, and photography. Art in the Gardens is a great opportunity to shop from local artists while supporting the programs and activities of the UCR Botanic Gardens.",https://gardens.ucr.edu/events/art_gardens
Events,"Calendar of Events Please join us for an upcoming UCR Botanic Gardens event. Most of our events are open to the public, while ""Members Only"" events are limited to members of the Friends of the UCR Botanic Gardens. If you are not currently a Friend, please consider becoming a member.",https://gardens.ucr.edu/events
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates
Social Media, ,https://gardens.ucr.edu/social-media
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2022/12/06
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2023/04/13
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2023/03/30
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2023/02/28
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/04/16
UCR Botanic Gardens Newsletter,Archive,https://gardens.ucr.edu/newsletter
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news
Wildlife,"  The UCR Botanic Gardens is a certified National Wildlife Federation (nwf.org) Wildlife Habitat, providing shelter, water, and food sources for a myriad of reptiles, amphibians, and mammals. All of these animals are important to the Gardens’ ecosystem, which also provides a habitat corridor for animals moving among protected spaces in Riverside. Please respect them and their home and do not approach or disturb them. We ask that you report any rattlesnake sightings in the Gardens to a staff member.  ",https://gardens.ucr.edu/information/wildlife
What's in Bloom,"The UCR Botanic Gardens are ever changing and throughout the year there is always something in bloom. To enhance your visit we feature a monthly ""What's in Bloom"" overview at the Gardens entrance and on the website. Select the links below to view a monthly listing of plants in bloom.  ",https://gardens.ucr.edu/information/bloom
Directions, ,https://gardens.ucr.edu/information/directions
Contact, ,https://gardens.ucr.edu/contact
History,"The official founding date of the UCR Botanic Gardens is 1963, although the id",https://gardens.ucr.edu/gardens/history
Buildings and Facilities,"The UCR Botanic Gardens houses several buildings on the site, including a gatehouse and meeting room near the entrance, garage used as staff office and equipment space, propaga",https://gardens.ucr.edu/gardens/buildings_and_facilities
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/01/20
Support the Gardens,Help sustain the UCR Botanic Gardens for the future,https://gardens.ucr.edu/giving
Friends Annual Meeting,After three years hiatus we were happy to welcome lo,https://gardens.ucr.edu/director-updates/2022/06/23/friends-annual-meeting
Our Staff,"The UCR Botanic Gardens is managed by a Director who reports to the Dean of the UCR College of Natural and Agricultural Sciences (CNAS). The Gardens employs five full-time permanent staff, and three part-time staff, Administrative support is provided by the CNAS BEES administrative unit, and assistance with facilities, internet technology, communications, and other needs are available from campus service units. The Director and staff are responsible for the administration, maintenance, and enhancement of the Gardens collection, gardens, and other features.",https://gardens.ucr.edu/gardens/staff
Little Miss Stinky Update, ,https://gardens.ucr.edu/director-updates/2022/07/25/little-miss-stinky-update
Wildlife of the Gardens- Japanese Koi,They grace the water of man,https://gardens.ucr.edu/news/2023/01/20/wildlife-gardens-japanese-koi
Gardens open two Sundays per month,"The UCRBG is now open two Sundays per month, 1st",https://gardens.ucr.edu/news/2023/01/20/gardens-open-two-sundays-month
Silver-spotted Skipper,The Silver-spotted Skipper,https://gardens.ucr.edu/news/2023/01/20/silver-spotted-skipper
Propertius Duskywing,The Propertius Duskywing is,https://gardens.ucr.edu/news/2023/01/20/propertius-duskywing
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2022/06/23
A Story Map of Plant Ecology in the UCR Botanic Gardens,This interactive Story Map is an offshoot of a long-,https://gardens.ucr.edu/news/2023/01/20/story-map-plant-ecology-ucr-botanic-gardens
Gardening for Butterflies,"Beginning April 2, 2023, Master Gardener docents wil",https://gardens.ucr.edu/news/2023/04/02/gardening-butterflies
UCR Give Day 2023,On UCR’s Give Day 2023 we are pleased to launch two,https://gardens.ucr.edu/news/2023/04/06/ucr-give-day-2023
Inside UC Riverside's Botanic Gardens,View the Inside UC Riverside's Botanic Garde,https://gardens.ucr.edu/news/2023/03/18/inside-uc-riversides-botanic-gardens
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2022/11/23
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2022/07/19
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2022/07/06
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2022/07/25
UCR Botanic Gardens Corpse Plant,Please visit,https://gardens.ucr.edu/director-updates/2022/07/28/ucr-botanic-gardens-corpse-plant
"Bikes, Parking & Transportation","Purchase parking permits for yourself and visitors, find information on bicycling on-campus and discover free or low-cost alternative transportation.",https://housing.ucr.edu/help-desk/bikes-parking-transportation
Resolve a Conflict,"Whatever you're going through, our staff is here to alleviate your burden by providing support and connecting you to the right resources.",https://housing.ucr.edu/help-desk/resolve-conflict
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/02/17
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/04/02
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/02/06
Health & Wellness,"A strong mind & body is crucial, especially when you have a rigorous schedule. Find resources and support to improve, maintain or restore your health.",https://housing.ucr.edu/residential-life/health-wellness
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/03/26
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/director-updates/2022/07/28
Housing and Resident Life Student Organizations,Let your voice be heard! Improve the quality of your living and learning experience by getting involved with your Resident Association.,https://housing.ucr.edu/residential-life/resident-associations
Help Desk,"The Help Desk will help you find answers on paying rent, submitting a maintenance request, contacting your RSO, parking and more.",https://housing.ucr.edu/help-desk
Roommates,This might be your first time having to share a living space with another person. Find tips on how to maintain and improve your roommate relationship.,https://housing.ucr.edu/residential-life/roommates
Handbooks & Policies,"The Resident Handbook is a valuable guide. Learn about your community, contract, life at UCR and more. Plus, find newsletters for your community.",https://housing.ucr.edu/residential-life/handbooks-policies
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/03/18
Programs & Activities,"With more than 1,500 Residential Life programs and activities happening each year, find what you love to do or discover something new.",https://housing.ucr.edu/residential-life/programs-activities
Stonehaven,"Stonehaven offers fully furnished one-bedroom and two-bedroom plans. Amenities include a pool, basketball court, sand volleyball court and picnic areas.",https://housing.ucr.edu/ucr-housing-options/campus-apartments/stonehaven
Basic Needs,"The Economic Crisis Response Team (ECRT) is a cross-campus collaboration led by the Basic Needs Department with representatives from Financial Aid, Housing, Case Management, and Student Business Services, serving both undergraduate and graduate students.  When to Seek Help from ECRT ",https://housing.ucr.edu/basic-needs
Residential Life Staff,Get names and contact information for the Residential Life Administration Team and Staff.,https://housing.ucr.edu/residential-life-staff
Summer Housing,Residence Hall single-occupancy and double-occupancy rooms are available during the summer for students and affiliates of UCR. Leasing options are flexible.,https://housing.ucr.edu/ucr-housing-options/summer-housing
UCR Botanic Gardens,A Nature Oasis and Living Museum in California's Inland Empire,https://gardens.ucr.edu/news/2023/04/06
Residential Life,"UCR Residential Life is committed to the development of a safe, inclusive, living and learning community; which holistically fosters academic, social, cultural, and personal growth.",https://housing.ucr.edu/residential-life
The Plaza,"The Plaza offers amenities including a swimming pool, spa and recreation lounge. The Plaza community features one-bedroom and two-bedroom floor plans.",https://housing.ucr.edu/ucr-housing-options/campus-apartments/the-plaza
Oban Family Housing,"Oban Family Housing offers one-bedroom and two-bedroom apartment homes outfitted with stoves, refrigerators, dishwashers and central heating/cooling.",https://housing.ucr.edu/ucr-housing-options/family-housing
Campus Apartments,"Campus Apartment communities offer a broad range of living styles to suit your needs and include 24-hour assistance, mail delivery and bicycle storage.",https://housing.ucr.edu/ucr-housing-options/campus-apartments
North District,"North District Apartments feature walk-to-class convenience, stay-fit amenities and tools to help you make the grade.",https://housing.ucr.edu/ucr-housing-options/campus-apartments/north-district
Glen Mor,Glen Mor was designed as a bridge between the Residence Hall program and apartment-style living and remains the top housing choice for second-year students.,https://housing.ucr.edu/ucr-housing-options/campus-apartments/glen-mor
Bannockburn Village,"Bannockburn Village includes eight floor plans, all affordably priced, and amenities like a swimming pool, study and social lounges and a computer lab.",https://housing.ucr.edu/ucr-housing-options/campus-apartments/bannockburn-village
Falkirk,"Falkirk features a swimming pool, spa, barbecue and picnic areas in a lushly landscaped setting. Two-bedroom, one-bedroom, and studio apartments are available.",https://housing.ucr.edu/ucr-housing-options/campus-apartments/falkirk
Computers & Gaming,"Computer access, for coursework and communication, is a must. Access the network, find a computer lab or get assistance for gaming services.",https://housing.ucr.edu/residential-life/computers-gaming
Dundee,Dundee Residence Hall features more than 800 beds in two seven-story residential towers. The community includes a host of popular amenities.,https://housing.ucr.edu/ucr-housing-options/residence-halls/dundee
Lothian,The Lothian Residence Hall features same-gender rooms where residents share common hallways. Each hall has separate men's and women's bath/shower facilities.,https://housing.ucr.edu/ucr-housing-options/residence-halls/lothian
Aberdeen-Inverness,"Aberdeen-Inverness (A-I) Residence Hall is comprised of same-gender double-occupancy rooms, where residents share common hallways.",https://housing.ucr.edu/ucr-housing-options/residence-halls/aberdeen-inverness
Residence Halls,"Our Residence Halls are filled with programs, activities, and amenities designed to help you adjust to college and steer you towards your path to success.",https://housing.ucr.edu/ucr-housing-options/residence-halls
UCR Housing Options,"We offer three living styles: Residence Halls, Campus Apartments and Family Housing. Our leasing options include academic, year-round, and summer, where applicable.",https://housing.ucr.edu/ucr-housing-options
First Generation Mentorship Program (FGMP),The First-Generation Mentorship Program (FGMP) was put together by the Residential Life Department to assist First-Generation college students living on campus navigate their college experience.,https://housing.ucr.edu/first-generation-mentorship-program
Pentland Hills,Pentland Hills Residence Hall is comprised of 17 buildings. Each building offers suite-style housing arrangements. Each suite has a combination of four double- or triple-occupancy rooms.,https://housing.ucr.edu/ucr-housing-options/residence-halls/pentland-hills
Sustainability,"Unite with staff and 6,000 residents to further efforts on energy utilization, recycling, conservation and choosing sustainable alternatives.",https://housing.ucr.edu/living-at-ucr/sustainability
Living-Learning Communities,  A Living-Learning Community (LLC) offers a unique opportunity for students with common interests and/or identities to live together.,https://housing.ucr.edu/living-at-ucr/living-learning-communities
Housing Resources,There are a number of housing resource options available to UCR Students if you are strug,https://housing.ucr.edu/basic-needs/housing-resources
